xMean,yMean,zMean,xVar,yVar,zVar,s2Mean,s2Var,tilt,energy,kurtosis,tag
1.300551,-10.499496,-0.844900,19.268501,37.282654,51.411491,220.173782,40029.996094,0.985001,54823.265625,6.985812,running
1.263001,-10.486443,-0.840536,19.364231,37.624889,51.507156,220.327713,40014.179688,0.985802,54861.597656,6.987287,running
1.327233,-10.184375,-0.666263,19.017286,39.087883,51.742928,215.333878,40592.886719,0.983437,53618.132813,6.927480,running
1.429397,-10.096712,-1.046792,19.323479,38.644577,56.146538,218.738846,43626.027344,0.980541,54465.972656,6.057276,running
1.469524,-10.092234,-1.044240,18.866060,38.626305,58.124229,220.255386,43915.226563,0.979449,54843.589844,5.911628,running
1.461069,-10.356336,-1.085251,19.348339,36.712330,57.807346,223.976883,43464.941406,0.980672,55770.246094,5.942702,running
1.380213,-10.210043,-0.931669,19.070963,35.783730,53.084656,214.523819,35989.398438,0.982212,53416.437500,4.570333,running
1.286819,-10.210597,-0.838959,18.472248,35.555622,50.459236,210.683533,34953.906250,0.984486,52460.199219,5.004137,running
1.274688,-10.267802,-1.031956,17.886938,35.449059,49.657692,210.697586,34861.105469,0.984936,52463.703125,5.045677,running
1.329020,-10.455689,-0.936683,17.588026,35.954155,50.042656,215.133942,34915.550781,0.984224,53568.347656,4.856187,running
1.337227,-10.520060,-0.929064,17.819382,35.912823,50.097622,216.735840,34693.968750,0.984224,53967.222656,4.887593,running
1.399213,-10.185895,-0.742043,17.610918,37.831062,50.580757,211.857819,35037.296875,0.981648,52752.601563,4.922575,running
1.527193,-10.105483,-1.022544,17.882179,37.796524,55.195374,215.927505,40586.257813,0.977915,53765.953125,5.027608,running
1.563023,-10.069835,-0.999409,17.569136,37.515705,57.156754,216.634262,40184.843750,0.976744,53941.937500,5.135913,running
1.559601,-10.297777,-0.997679,17.627155,36.438946,57.327682,220.418350,39657.531250,0.977823,54884.175781,5.196210,running
1.522915,-10.289398,-0.916680,17.864529,36.456314,56.064793,218.973602,39492.144531,0.978788,54524.425781,5.313398,running
1.432829,-10.140592,-0.733716,17.368828,36.869095,52.280334,211.513397,38391.683594,0.980614,52666.828125,5.835133,running
1.329780,-10.215415,-0.859183,16.961964,36.321362,51.073509,210.798950,37969.074219,0.983474,52488.929688,6.031730,running
1.407988,-10.302241,-0.856038,16.481539,36.694614,51.500225,213.107407,37968.007813,0.981829,53063.734375,5.935464,running
1.471647,-10.498804,-0.806552,16.841318,36.201378,51.605782,217.269348,37384.039063,0.980912,54100.066406,6.025095,running
1.453220,-10.259605,-0.697547,16.909189,37.168789,51.408096,212.920349,37950.683594,0.980521,53017.167969,5.948894,running
1.522810,-10.051724,-0.684713,16.739670,37.740112,51.632622,209.511185,38226.726563,0.977810,52168.300781,5.965441,running
1.549338,-9.993567,-1.020231,16.839758,37.161358,56.038029,212.909927,42366.242188,0.976798,53014.582031,6.322775,running
1.667014,-10.121534,-0.981279,16.746817,35.966255,56.788166,215.248764,41986.949219,0.973930,53596.957031,6.386158,running
1.529024,-10.348812,-0.967590,17.651690,34.910725,56.028553,218.526901,41699.199219,0.978860,54413.214844,6.369802,running
1.420005,-10.113709,-0.726527,16.762465,35.000927,51.527760,207.707703,36548.277344,0.980851,51719.222656,5.852080,running
1.341290,-10.205167,-0.843538,16.841558,35.457504,49.923561,208.468155,36720.261719,0.983161,51908.578125,5.742215,running
1.457446,-10.206347,-0.963388,16.506144,35.353252,50.242916,208.914063,36570.820313,0.980212,52019.609375,5.793357,running
1.437805,-10.476210,-0.863652,16.966335,35.660011,50.421631,215.198273,36388.628906,0.981680,53584.367188,5.614466,running
1.430803,-10.361918,-0.800582,17.101070,35.846611,50.261730,212.852386,36430.316406,0.981462,53000.250000,5.692900,running
1.461561,-10.052073,-0.626504,17.098932,38.265713,50.564686,209.076752,37010.460938,0.979507,52060.109375,5.587022,running
1.549907,-10.013648,-1.055635,17.230236,40.024010,58.464252,219.043488,53596.128906,0.976871,54541.824219,12.640392,running
1.639023,-10.013112,-0.976552,17.162733,40.046581,59.946320,220.587601,53833.285156,0.974237,54926.304688,12.433591,running
1.547226,-10.298331,-1.029666,17.864416,38.461601,59.594765,224.964981,53499.003906,0.978164,56016.273438,12.401653,running
1.471828,-10.152412,-0.839843,17.463783,38.342312,55.730953,217.032196,50899.152344,0.979623,54041.011719,13.970877,running
1.384945,-10.161939,-0.812613,16.821920,38.269867,52.226082,212.730270,49808.191406,0.981928,52969.824219,14.845085,running
1.330473,-10.235538,-0.941573,17.023891,38.556362,52.558575,215.127502,49805.898438,0.983520,53566.734375,14.711764,running
1.431830,-10.441250,-0.830886,17.763208,39.252956,52.818684,221.153946,50309.234375,0.981709,55067.312500,14.051127,running
1.373702,-10.418172,-0.793331,18.026279,39.694351,53.299713,221.629227,50137.675781,0.983055,55185.660156,14.137875,running
1.436414,-10.100651,-0.635347,17.853687,41.358986,53.967514,217.215744,50695.773438,0.980370,54086.695313,14.005814,running
1.620401,-10.070103,-1.001785,18.880873,42.221245,59.023777,224.679703,57474.003906,0.975071,55945.218750,11.644730,running
1.609321,-10.029957,-0.922827,18.726814,42.293331,61.759972,226.328583,57778.105469,0.975209,56355.789063,11.423236,running
1.525496,-10.265265,-0.984496,19.606529,41.050129,61.364971,230.203613,57322.675781,0.978621,57320.671875,11.461349,running
1.556953,-10.269557,-1.053871,19.729424,40.942646,61.310925,230.491638,57223.484375,0.977778,57392.390625,11.496061,running
1.413892,-10.221180,-0.742382,19.294901,41.107822,56.336685,223.293320,55324.996094,0.981397,55600.011719,12.720284,running
1.284348,-10.334405,-0.886920,18.968317,41.312328,55.780506,224.831146,55114.917969,0.984904,55982.941406,12.760141,running
1.434478,-10.392227,-0.891389,18.868895,41.801582,55.994873,227.047501,55368.375000,0.981474,56534.812500,12.506910,running
1.352991,-10.495420,-0.802283,19.140707,41.523705,56.135628,228.959045,54968.320313,0.983785,57010.781250,12.630453,running
1.384414,-10.281927,-0.721164,19.066566,43.579952,56.442131,226.765091,55361.042969,0.982349,56464.492188,12.526423,running
1.471446,-10.198576,-0.835541,19.606977,44.089111,59.152660,229.229614,58281.359375,0.979812,57078.160156,11.255709,running
1.585173,-10.101162,-0.958350,20.767111,43.388535,59.951057,229.072968,58656.367188,0.976247,57039.152344,11.090499,running
1.549797,-10.113624,-0.854962,20.793560,43.298389,60.680618,229.689682,58408.468750,0.977314,57192.714844,11.179165,running
1.544888,-10.249682,-1.017157,21.090496,41.541344,59.973373,230.590103,58120.804688,0.978028,57416.917969,11.272663,running
1.410168,-10.173047,-0.754877,20.452267,41.262955,55.664124,222.957230,55186.601563,0.981322,55516.332031,12.883413,running
1.318624,-10.273448,-0.761100,20.133026,41.773190,53.026482,222.332886,54629.121094,0.983922,55360.875000,13.218122,running
1.305585,-10.329468,-0.823057,19.792435,41.936153,53.237537,223.584290,54595.722656,0.984397,55672.464844,13.171885,running
1.380566,-10.485841,-0.750283,20.019835,41.383507,53.078735,226.444061,54270.992188,0.983104,56384.546875,13.210881,running
1.369850,-10.317499,-0.650064,20.033869,42.650768,53.622028,224.589417,54582.332031,0.982825,55922.750000,13.126130,running
1.429589,-10.159433,-0.718368,20.125795,43.457363,58.823433,227.688858,64641.824219,0.980769,56694.511719,13.915343,running
1.601162,-10.090623,-0.890897,21.213833,44.289494,62.731644,232.898056,71419.953125,0.975734,57991.597656,12.874013,running
1.549950,-10.053077,-0.850479,20.946438,44.080009,63.321426,232.022430,71245.414063,0.977045,57773.574219,12.993256,running
1.503643,-10.267320,-0.974664,21.491306,42.319389,62.558067,234.490036,70940.015625,0.979219,58388.007813,13.009133,running
1.435291,-10.160357,-0.802087,21.128561,41.906704,57.817894,226.304047,66171.796875,0.980623,56349.691406,15.073708,running
1.272322,-10.255877,-0.789913,20.611824,42.522690,55.417290,225.501465,65902.765625,0.984956,56149.847656,15.257625,running
1.248140,-10.319377,-0.931038,20.757225,42.831161,55.024826,227.051086,65914.820313,0.985684,56535.699219,15.168066,running
1.349755,-10.447544,-0.860368,20.631512,42.841110,55.165215,229.874634,65700.515625,0.983716,57238.769531,15.133870,running
1.260396,-10.385808,-0.775765,21.027546,43.610687,55.489071,229.700272,65702.015625,0.985590,57195.351563,15.141423,running
1.351184,-10.165408,-0.723568,20.861723,43.935108,55.955879,225.952545,66283.601563,0.982787,56262.164063,15.026261,running
1.510473,-10.137872,-1.039450,21.813698,44.650913,60.759575,232.851669,73947.500000,0.978514,57980.050781,12.477531,running
1.471054,-10.043120,-0.921455,21.834564,44.495483,61.750668,231.443680,74026.953125,0.979212,57629.468750,12.510742,running
1.416238,-10.238980,-0.971691,22.493855,43.678421,61.428062,234.874512,73569.164063,0.981400,58483.753906,12.537842,running
1.419852,-10.266498,-1.055587,22.542784,43.187374,61.174164,234.925888,73551.789063,0.981405,58496.539063,12.542607,running
1.271361,-10.231060,-0.750441,21.831079,42.864655,56.026752,227.091766,68936.359375,0.984907,56545.843750,14.349660,running
1.185084,-10.344921,-0.852720,21.266251,43.102692,55.242775,228.280289,68803.546875,0.987129,56841.800781,14.354912,running
1.338604,-10.381085,-0.863322,20.796249,43.336048,55.156628,229.113968,68820.179688,0.983776,57049.390625,14.303482,running
1.250468,-10.468824,-0.747124,21.051022,42.666443,55.217651,230.175613,68509.953125,0.986031,57313.738281,14.402180,running
1.283014,-10.231165,-0.644992,20.904682,43.956898,55.680023,226.796371,68787.085938,0.984636,56472.308594,14.439438,running
1.407520,-10.236857,-0.858404,21.571789,44.851383,59.514168,232.942795,72847.562500,0.981615,58002.769531,12.569691,running
1.459424,-10.076001,-0.883159,22.019787,44.405399,60.598328,230.949066,72906.562500,0.979659,57506.332031,12.638972,running
1.419995,-10.135076,-0.846234,22.421942,44.572819,60.871628,232.805115,72743.562500,0.980930,57968.484375,12.620180,running
1.439244,-10.270178,-0.989042,22.580715,42.347271,60.500603,233.451050,72554.859375,0.980922,58129.324219,12.669399,running
1.286566,-10.201640,-0.698063,21.885725,39.918835,53.355705,220.913773,56054.832031,0.984465,55007.539063,13.607202,running
1.229814,-10.290430,-0.795185,21.746843,39.767307,50.921566,220.021896,55531.996094,0.986016,54785.460938,13.959855,running
1.295991,-10.348773,-0.766516,21.276937,40.066551,51.064278,221.320587,55531.085938,0.984677,55108.839844,13.890256,running
1.291183,-10.462047,-0.714162,21.793236,39.319626,51.041344,223.335388,55094.921875,0.985108,55610.527344,14.042500,running
1.292015,-10.245217,-0.612623,21.870909,41.435223,51.693974,221.547348,55454.242188,0.984466,55165.304688,13.922454,running
1.408481,-10.220004,-0.794841,22.077028,42.244705,56.186153,227.087997,61202.406250,0.981531,56544.929688,11.601558,running
1.376112,-10.050879,-0.892699,21.625395,41.783051,57.408237,224.042221,60740.660156,0.981766,55786.527344,11.964244,running
1.400293,-10.144234,-0.870683,22.191147,42.367100,57.672768,227.364517,60869.746094,0.981473,56613.781250,11.744039,running
1.385160,-10.279556,-1.027482,22.425898,40.349323,56.662189,227.601410,60848.214844,0.982323,56672.769531,11.743546,running
1.269855,-10.187534,-0.761726,21.202887,39.200787,52.203621,218.133667,54387.640625,0.984816,54315.300781,14.063430,running
1.167122,-10.255581,-0.826269,20.984280,39.023449,49.101318,215.892685,53797.515625,0.987295,53757.292969,14.548934,running
1.284577,-10.290416,-0.875821,20.193993,39.277679,48.984470,216.330444,53724.699219,0.984772,53866.289063,14.571599,running
1.230679,-10.422647,-0.807020,20.069574,38.737782,49.273663,218.444366,53382.460938,0.986343,54392.656250,14.674710,running
1.235364,-10.258123,-0.712441,19.940348,39.443573,49.659065,215.867859,53842.371094,0.985805,53751.097656,14.522646,running
1.304327,-10.079811,-0.779674,19.737179,39.968040,53.681698,216.843292,60870.636719,0.983665,53993.980469,13.633145,running
1.317917,-10.033307,-0.957786,19.455057,39.795048,56.069263,218.177750,62303.191406,0.983180,54326.261719,12.955554,running
1.385088,-10.036878,-0.945273,19.225733,39.710312,56.429371,218.453033,62216.742188,0.981483,54394.796875,12.985455,running
1.300446,-10.228832,-1.051902,19.712154,37.544533,55.893654,220.122589,61745.496094,0.984218,54810.523438,13.138725,running
1.289438,-10.176148,-0.918658,19.736521,37.629807,54.044415,217.023895,61456.453125,0.984321,54038.949219,13.440066,running
1.050163,-10.161823,-0.795673,17.816395,37.265572,51.442684,211.095428,58648.687500,0.989488,52562.761719,15.010859,running
1.070458,-10.232527,-0.975223,17.763626,37.426800,50.896114,212.462036,58578.710938,0.989232,52903.046875,14.976488,running
1.164746,-10.372621,-0.903177,17.416269,37.690044,50.973949,215.417847,58330.429688,0.987624,53639.046875,14.960882,running
1.129829,-10.413010,-0.855282,17.423138,37.720669,51.156303,216.311996,58157.980469,0.988431,53861.691406,15.014942,running
1.167996,-10.100168,-0.747602,17.211573,39.140228,51.461475,211.316803,58902.082031,0.986889,52617.890625,14.848758,running
1.242758,-10.088362,-1.026683,17.122356,40.672623,56.668861,218.377716,69622.187500,0.985162,54376.058594,13.356808,running
1.224227,-9.984141,-1.023051,16.997763,40.559685,57.879406,217.201691,69652.562500,0.985296,54083.226563,13.401905,running
1.254239,-10.170370,-1.043059,17.276686,39.620518,57.926968,220.460541,69163.031250,0.985130,54894.675781,13.465335,running
1.197956,-10.226571,-1.117625,17.470867,38.896378,57.419563,220.596786,69129.421875,0.986554,54928.605469,13.474232,running
1.019682,-10.123823,-0.772232,15.903771,37.182041,49.170254,205.973297,52607.519531,0.990007,51287.355469,13.462334,running
0.956320,-10.219455,-0.978866,16.130671,37.447727,47.774643,207.255966,52434.542969,0.991356,51606.738281,13.498099,running
1.118324,-10.333841,-0.916799,15.712973,38.522621,48.660686,211.362488,53321.714844,0.988490,52629.253906,12.764029,running
1.062409,-10.454347,-0.884741,15.900620,38.020779,49.820717,214.530319,53013.480469,0.989830,53418.046875,12.772265,running
1.075267,-10.160906,-0.780239,15.849693,39.708443,49.905182,210.048752,53433.394531,0.988986,52302.136719,12.770245,running
1.139346,-10.098543,-0.971696,15.606936,40.494961,54.046333,213.928741,59225.101563,0.987509,53268.257813,11.347008,running
1.132802,-10.008405,-1.074931,15.710315,39.815800,56.645893,214.328384,59411.964844,0.987430,53367.773438,11.240155,running
1.190400,-10.154477,-1.032988,15.672489,39.017231,57.039639,216.878159,58991.839844,0.986534,54002.664063,11.314238,running
1.165014,-10.211620,-1.151347,15.928507,38.455788,56.699745,217.597961,58788.929688,0.987233,54181.894531,11.375259,running
1.025346,-10.107161,-0.856750,14.835652,37.307178,51.224415,206.892181,51122.343750,0.989865,51516.156250,13.733027,running
0.969493,-10.171718,-0.983579,14.420262,37.227852,50.178074,206.788437,51034.265625,0.991037,51490.320313,13.796305,running
1.022545,-10.239582,-1.014437,13.749095,37.704018,50.067394,208.036514,51104.222656,0.990174,51801.093750,13.682421,running
1.015963,-10.413722,-0.990285,13.755811,37.505543,50.356998,211.668701,50922.035156,0.990616,52705.500000,13.598563,running
1.025088,-10.235868,-0.897799,13.791175,38.363911,50.504276,208.876923,51240.699219,0.990119,52010.347656,13.550965,running
1.088665,-10.050366,-0.881978,13.686938,38.243969,50.468273,204.960892,51645.171875,0.988469,51035.257813,13.512779,running
0.966262,-9.968865,-1.130817,13.367602,37.994080,56.918678,209.436188,56305.000000,0.990735,52149.605469,11.527881,running
1.052472,-10.074452,-1.153474,13.269242,38.311142,56.788467,211.866425,56318.441406,0.989262,52754.738281,11.401933,running
1.038582,-10.295832,-1.273229,13.310947,36.512680,56.051243,214.153580,55871.414063,0.989977,53324.242188,11.512606,running
0.922641,-10.187731,-1.056629,12.565400,35.454849,52.486481,205.860672,52035.152344,0.991898,51259.304688,13.526348,running
0.880459,-10.110445,-1.026736,11.541117,35.354523,50.828732,201.382385,51953.656250,0.992502,50144.222656,13.828814,running
0.817174,-10.161030,-1.126908,11.372052,34.912262,50.324528,201.405075,51798.609375,0.993594,50149.871094,13.927143,running
0.826198,-10.305128,-1.058035,10.851550,34.949749,50.142567,203.556259,51788.671875,0.993634,50685.511719,13.814508,running
0.906915,-10.305840,-1.053594,11.371894,34.631248,50.043041,203.803360,51764.921875,0.992345,50747.042969,13.814611,running
0.942205,-10.091693,-0.954254,11.268021,35.021263,50.160809,199.703369,52343.261719,0.991395,49726.136719,13.681026,running
0.952621,-9.875725,-1.010876,11.099994,34.748184,49.375313,194.300369,52575.929688,0.990823,48380.792969,13.840261,running
0.859743,-9.960753,-1.267177,10.730566,36.731617,52.733002,201.354309,59264.671875,0.992632,50137.222656,11.643736,running
0.998225,-10.150648,-1.280604,11.160774,34.743847,53.082199,204.261337,58805.597656,0.990467,50861.070313,11.720753,running
0.851426,-10.177521,-1.093630,11.341396,33.413792,49.360435,199.240524,53132.917969,0.993074,49610.878906,13.926463,running
0.807188,-10.081995,-0.977011,10.501864,32.699184,47.266476,193.356934,52405.937500,0.993651,48145.867188,14.712870,running
0.751971,-10.060743,-1.124537,10.013629,32.070461,46.115654,190.894135,52508.929688,0.994460,47532.636719,14.791184,running
0.801582,-10.097993,-1.133652,9.474874,31.263052,46.168121,190.454193,51880.355469,0.993758,47423.085938,15.235106,running
0.785488,-10.235778,-1.108424,9.420908,30.938297,46.308666,192.936539,51587.164063,0.994163,48041.199219,15.286442,running
0.832326,-10.204746,-1.107396,9.371672,30.872906,46.218128,192.171417,51675.296875,0.993413,47850.683594,15.271399,running
0.852086,-10.018681,-1.061486,9.204201,30.271019,45.858166,187.217453,51785.582031,0.992844,46617.144531,15.500487,running
4.571975,-8.791036,-1.682954,11.884555,25.417664,32.678909,170.717667,43320.402344,0.805574,42508.695313,11.836721,walking
4.589345,-8.846625,-1.578222,11.925995,24.782141,33.098560,171.341995,42390.187500,0.806284,42664.156250,12.336516,walking
4.608421,-8.849202,-1.632655,11.872191,24.791368,33.025566,171.620728,42327.785156,0.805194,42733.562500,12.363277,walking
4.601471,-8.773518,-1.627039,11.926572,24.810358,33.142891,170.394577,42508.414063,0.803182,42428.257813,12.311710,walking
